CustomerKey,Full Name,DateFirstPurchase,Customer City,address1,address2,phone,source_system_code,start_date,end_date,is_current
29098,Jimmy Gill,8/2/2021,Matraville,9302 Veracruz,NULL,1 (11) 500 555-0136,1,09:46.0,NULL,1
29099,Tony Shen,9/22/2021,Perth,9643 North Star Dr,NULL,1 (11) 500 555-0123,1,09:46.0,NULL,1
29100,Vanessa Diaz,11/29/2021,Warrnambool,378 Trees Drive,NULL,1 (11) 500 555-0190,1,09:46.0,NULL,1
29101,Monique Rubio,10/31/2021,Rhodes,5385 Sony Hill Circle,NULL,1 (11) 500 555-0177,1,09:46.0,NULL,1
29102,Marie Mehta,4/1/2021,Hobart,9170 Glen Ellen Court,NULL,1 (11) 500 555-0165,1,09:46.0,NULL,1
29103,Karl Raji,4/1/2021,Malabar,7545 Stanford Way,NULL,1 (11) 500 555-0146,1,09:46.0,NULL,1
29104,Nathan Zhang,11/6/2021,Victoria,7538 Adobe Dr,NULL,509-555-0189,1,09:46.0,NULL,1
29105,Martha Ma,4/14/2021,Burbank,9593 Delaware Dr.,NULL,735-555-0183,1,09:46.0,NULL,1
29106,Calvin Beck,6/26/2019,Burlingame,6878 Dublin,NULL,286-555-0133,1,09:46.0,NULL,1
29107,Tonya Luo,4/19/2021,Concord,1724 Vancover Way,NULL,700-555-0132,1,09:46.0,NULL,1
29108,Seth Evans,6/11/2019,El Cajon,6675 Logan Ct,NULL,894-555-0175,1,09:46.0,NULL,1
29109,Elizabeth Miller,5/1/2021,San Francisco,157 Tara St.,NULL,194-555-0113,1,09:46.0,NULL,1
29110,Sydney Smith,6/17/2019,Los Angeles,719 Sycamore Drive,NULL,641-555-0152,1,09:46.0,NULL,1
29111,Dale Anand,6/9/2019,Burbank,827 Near Dr.,NULL,587-555-0116,1,09:46.0,NULL,1
29112,Edward Powell,5/11/2021,Bellflower,9797 Cobblestone Ct.,NULL,387-555-0144,1,09:46.0,NULL,1
29113,Alícia Anand,4/24/2021,Cranbourne,2176 Apollo Way,NULL,1 (11) 500 555-0159,1,09:46.0,NULL,1
29114,Levi Raman,4/13/2021,Rhodes,6934 Dos Encinas,NULL,1 (11) 500 555-0170,1,09:46.0,NULL,1
29115,Jacquelyn Munoz,4/13/2021,Melbourne,6907 Woodchuck Pl,NULL,1 (11) 500 555-0116,1,09:46.0,NULL,1
29116,Janelle Patel,4/8/2021,Melton,3504 Mesa Vista Dr.,NULL,1 (11) 500 555-0118,1,09:46.0,NULL,1
29117,Glenn She,6/3/2021,Rockhampton,5625 7810th Avenue,NULL,1 (11) 500 555-0130,1,09:46.0,NULL,1
29118,Noah Griffin,8/5/2021,Cranbourne,5816 Yukon Street,NULL,1 (11) 500 555-0128,1,09:46.0,NULL,1
29119,Lee Oliver,10/31/2021,Malabar,2345 Firestone Drive,NULL,1 (11) 500 555-0189,1,09:46.0,NULL,1
29120,Kaitlyn Brown,6/8/2021,Gold Coast,3574 Haven Hill Drive,NULL,1 (11) 500 555-0158,1,09:46.0,NULL,1
29121,Julie Luo,9/10/2021,Brisbane,2061 Hillsborough Dr,NULL,1 (11) 500 555-0163,1,09:46.0,NULL,1
29122,Shannon Munoz,7/30/2021,Perth,8840 D Kiska Ct,NULL,1 (11) 500 555-0181,1,09:46.0,NULL,1
29123,Tonya Goel,10/26/2021,Gold Coast,323 Chocolate Court,NULL,1 (11) 500 555-0169,1,09:46.0,NULL,1
29124,Angel Edwards,5/14/2021,Haney,3654 Alaska Dr.,NULL,980-555-0148,1,09:46.0,NULL,1
29125,Andrea Reed,11/11/2021,Yakima,8565 Marie Drive,NULL,912-555-0135,1,09:46.0,NULL,1
29126,Chloe Cox,6/1/2019,Burbank,2477 Macalven Drive,NULL,237-555-0112,1,09:46.0,NULL,1
29127,Bryan Murphy,3/24/2021,Colma,7368 South Royal Links,NULL,511-555-0166,1,09:46.0,NULL,1
29128,Alyssa Reed,6/7/2019,Grossmont,2559 Gumwood,NULL,966-555-0118,1,09:46.0,NULL,1
29129,Timothy Watson,5/3/2021,San Gabriel,5474 Limewood Pl.,NULL,196-555-0160,1,09:46.0,NULL,1
29130,Hannah Washington,2/6/2021,Westminster,7559 W. Buchanan Rd.,NULL,614-555-0182,1,09:46.0,NULL,1
29131,Brandon Coleman,12/10/2021,Glendale,5938 William Way,NULL,521-555-0139,1,09:46.0,NULL,1
29132,Brianna Cook,6/23/2019,Daly City,2383 Pepper Drive,NULL,411-555-0118,1,09:46.0,NULL,1
29133,Sydney King,12/25/2021,Oregon City,9845 Barberry Court,NULL,363-555-0155,1,09:46.0,NULL,1
29134,Pedro Dominguez,10/6/2021,Burien,4594 Hill Drive,NULL,967-555-0121,1,09:46.0,NULL,1
29135,Adam Allen,2/22/2020,Haney,3491 Cook Street,NULL,252-555-0173,1,09:46.0,NULL,1
29136,Caroline Bryant,6/10/2019,Bellflower,2603 Brenda Circle,NULL,574-555-0157,1,09:46.0,NULL,1
29137,Jack Allen,1/25/2021,Metchosin,3450 Oakleaf Ct.,NULL,407-555-0140,1,09:46.0,NULL,1
29138,Eduardo Wood,6/30/2019,Woodland Hills,1367 Sheppard Way,NULL,598-555-0125,1,09:46.0,NULL,1
29139,Riley Coleman,6/6/2019,Torrance,460 Almond Avve,NULL,464-555-0189,1,09:46.0,NULL,1
29140,Richard Ward,7/6/2019,Port Orchard,5592 Eagle Peak Ave.,NULL,667-555-0151,1,09:46.0,NULL,1
29141,Suzanne Wang,7/8/2019,Berkeley,9819 Anchor Court,NULL,429-555-0185,1,09:46.0,NULL,1
29142,Ashley Smith,7/6/2019,Burlingame,6613 Benton St.,NULL,847-555-0116,1,09:46.0,NULL,1
29143,Grace Jenkins,7/2/2019,Lakewood,3284 Bynum Way,NULL,146-555-0116,1,09:46.0,NULL,1
29144,Brandon Zhang,7/24/2019,Redmond,8461 Everett Ct,NULL,822-555-0128,1,09:46.0,NULL,1
29145,Shelby Gray,7/19/2019,Olympia,938 San Ysidro Court,NULL,744-555-0162,1,09:46.0,NULL,1
29146,Ian Henderson,7/8/2019,Edmonds,6366 Baker Dr.,NULL,313-555-0114,1,09:46.0,NULL,1
29147,Mary Roberts,7/27/2019,Marysville,3043 Rock Creek Pl.,NULL,559-555-0110,1,09:46.0,NULL,1
29148,Gabriella Murphy,7/21/2019,Mill Valley,7271 Anyway St,NULL,733-555-0148,1,09:46.0,NULL,1
29149,Ariana Bell,3/17/2020,Cliffside,4328 Liszt Way,NULL,868-555-0159,1,09:46.0,NULL,1
29150,Wyatt Griffin,7/31/2019,Lake Oswego,879 St. Andrews Way,NULL,171-555-0168,1,09:46.0,NULL,1
29151,Caroline Long,7/4/2019,Chula Vista,6189 Mt. McKinley Ct,NULL,933-555-0167,1,09:46.0,NULL,1
29152,Steven Sanders,3/18/2020,Vancouver,4612 A St.,NULL,382-555-0123,1,09:46.0,NULL,1
29153,Pedro Arun,5/14/2021,Beverly Hills,8041 Erie Dr.,NULL,720-555-0187,1,09:46.0,NULL,1
29154,Eduardo Bennett,4/25/2020,Langley,6453 Pacific,NULL,587-555-0119,1,09:46.0,NULL,1
29155,Gabriella Kelly,7/28/2019,Puyallup,9389 RaceCourt,NULL,963-555-0150,1,09:46.0,NULL,1
29156,Ashley Barnes,7/22/2019,San Francisco,3142 Grenadine Way,NULL,610-555-0118,1,09:46.0,NULL,1
29157,Seth Powell,7/17/2019,Santa Cruz,1065 Almond St.,NULL,651-555-0153,1,09:46.0,NULL,1
29158,Ian Edwards,7/10/2019,Burien,2969 Broadmoor Avenue,NULL,107-555-0166,1,09:46.0,NULL,1
29159,Emma Morgan,4/23/2020,Vancouver,5890 Ardith Drive,NULL,343-555-0150,1,09:46.0,NULL,1
29160,Logan Baker,7/9/2021,Marysville,3014 Stanford Street,NULL,173-555-0170,1,09:46.0,NULL,1
29161,Thomas Martinez,10/29/2021,Oakland,3008 Lolita Drive,NULL,162-555-0144,1,09:46.0,NULL,1
29162,Xavier Murphy,5/20/2021,Salem,42 Clayton Rd.,NULL,838-555-0145,1,09:46.0,NULL,1
29163,Mason Murphy,7/11/2019,Portland,4977 Candlestick Dr.,NULL,653-555-0175,1,09:46.0,NULL,1
29164,Jennifer James,6/9/2021,Oregon City,3416 Cunha Ct,NULL,333-555-0121,1,09:46.0,NULL,1
29165,Benjamin Perry,2/26/2021,N. Vancouver,3575 Tulip St,NULL,590-555-0180,1,09:46.0,NULL,1
29166,Jaime Hernandez,7/13/2019,Berkeley,2664 Escobar,NULL,474-555-0136,1,09:46.0,NULL,1
29167,Dawn Shen,7/4/2019,Bremerton,2880 Ponderosa Dr.,NULL,786-555-0191,1,09:46.0,NULL,1
29168,Derrick Romero,7/21/2019,Chula Vista,5186 Oeffler Ln.,NULL,781-555-0172,1,09:46.0,NULL,1
29169,Victoria Bailey,7/9/2019,Bremerton,9090 Cristobal,NULL,286-555-0132,1,09:46.0,NULL,1
29170,Alexandra Adams,7/3/2019,Burlingame,3215 Polson Court,NULL,629-555-0159,1,09:46.0,NULL,1
29171,Jay Alvarez,9/13/2021,Burien,9590 Sutton Circle,NULL,398-555-0192,1,09:46.0,NULL,1
29172,Arturo Carson,12/24/2021,Concord,911 Nicholas Drive,NULL,215-555-0124,1,09:46.0,NULL,1
29173,Richard Bradley,4/27/2021,Yakima,3305 East Altarinda Dr.,NULL,498-555-0175,1,09:46.0,NULL,1
29174,Richard Parker,7/4/2019,Puyallup,3098 Eastgate Ave,NULL,183-555-0141,1,09:46.0,NULL,1
29175,Sean Rivera,7/31/2019,Burien,6080 Candelero Pl.,NULL,837-555-0175,1,09:46.0,NULL,1
29176,Luke Evans,4/18/2021,Shawnee,1565 Esperanea Dr.,NULL,436-555-0118,1,09:46.0,NULL,1
29177,Frank Martin,4/28/2021,Chula Vista,3448 Concord,NULL,730-555-0167,1,09:46.0,NULL,1
29178,Candice She,4/24/2021,North Ryde,7077 Blue Jay Drive,NULL,1 (11) 500 555-0145,1,09:46.0,NULL,1
29179,Patricia Mehta,3/30/2021,Warrnambool,2524 Garden Ave.,NULL,1 (11) 500 555-0110,1,09:46.0,NULL,1
29180,Erik Gomez,4/28/2021,North Ryde,5905 Hawthorne Dr.,NULL,1 (11) 500 555-0183,1,09:46.0,NULL,1
29181,Melinda Suarez,9/23/2021,Cloverdale,3823 Birch Bark Dr,NULL,1 (11) 500 555-0132,1,09:46.0,NULL,1
29182,Wesley Xu,8/30/2021,Rhodes,8604 Dolores Way,NULL,1 (11) 500 555-0170,1,09:46.0,NULL,1
29183,Gabrielle Simmons,4/13/2021,Hervey Bay,3664 Colt Ct.,NULL,1 (11) 500 555-0135,1,09:46.0,NULL,1
29184,Kristi Madan,4/22/2021,Findon,6492 Palms Dr.,NULL,1 (11) 500 555-0176,1,09:46.0,NULL,1
29185,Warren Li,9/16/2021,Wollongong,7632 Willbrook Court,NULL,1 (11) 500 555-0139,1,09:46.0,NULL,1
29186,Mathew Serrano,9/17/2021,Townsville,926 Morning Way,NULL,1 (11) 500 555-0114,1,09:46.0,NULL,1
29187,Jerome Ramos,10/23/2021,Bendigo,5510 Chickpea Ct.,NULL,1 (11) 500 555-0162,1,09:46.0,NULL,1
29188,Colin Kumar,7/4/2021,Hawthorne,7085 Valley Run,NULL,1 (11) 500 555-0136,1,09:46.0,NULL,1
29189,Roy Dominguez,8/17/2021,North Sydney,9130 San Ramon Road,NULL,1 (11) 500 555-0116,1,09:46.0,NULL,1
29190,Kaitlin Suri,4/17/2021,Rhodes,9955 Terra Grand,NULL,1 (11) 500 555-0188,1,09:46.0,NULL,1
29191,Chelsea Weber,4/16/2021,Sydney,7938 Blue Ridge,NULL,1 (11) 500 555-0121,1,09:46.0,NULL,1
29192,Jessica Ramirez,4/23/2021,Warrnambool,6312 San Ramon Road,NULL,1 (11) 500 555-0177,1,09:46.0,NULL,1
29193,Alejandro Liang,12/10/2021,Port Macquarie,2894 Encino Dr.,NULL,1 (11) 500 555-0140,1,09:46.0,NULL,1
29194,Grace Powell,4/15/2021,Wollongong,4566 Bermad Drive,NULL,1 (11) 500 555-0113,1,09:46.0,NULL,1
29195,Barbara Xu,4/6/2021,Wollongong,9241 St George Dr.,NULL,1 (11) 500 555-0194,1,09:46.0,NULL,1
29196,Darren Serrano,4/9/2021,Gold Coast,6369 Ellis Street,NULL,1 (11) 500 555-0140,1,09:46.0,NULL,1
29197,Morgan Brown,11/12/2021,Victoria,4647 Maywood Lane,NULL,604-555-0190,1,09:46.0,NULL,1
29198,Faith Ramirez,7/17/2019,West Covina,3558 Pebble Glen Drive,# 214,199-555-0117,1,09:46.0,NULL,1
29199,James Wilson,9/6/2021,Fremont,3607 Cloudview Dr.,NULL,526-555-0183,1,09:46.0,NULL,1
29200,Jackson Collins,7/24/2021,Beaverton,8221 Argyll Ave.,NULL,212-555-0155,1,09:46.0,NULL,1
29201,Kara Jai,7/22/2019,Berkeley,4228 Creekside Drive,NULL,976-555-0195,1,09:46.0,NULL,1
29202,Jerry Kumar,7/14/2019,Burien,1410 N Ranchford Court,NULL,161-555-0175,1,09:46.0,NULL,1
29203,Laura Hu,7/28/2019,Chula Vista,8502 Diver Way,NULL,402-555-0192,1,09:46.0,NULL,1
29204,Austin Sharma,7/8/2019,Walla Walla,3874 Claudia Court,NULL,121-555-0169,1,09:46.0,NULL,1
29205,David Long,11/28/2021,West Covina,1180 Rhea Ct,NULL,415-555-0123,1,09:46.0,NULL,1
29206,Nicholas Anderson,4/18/2021,Grossmont,77 Birchwood,NULL,811-555-0156,1,09:46.0,NULL,1
29207,Katelyn James,7/24/2019,Tacoma,2082 Satin Court,NULL,431-555-0164,1,09:46.0,NULL,1
29208,Amber Lopez,7/23/2019,Bellingham,2719 Clearland Circle,NULL,912-555-0164,1,09:46.0,NULL,1
29209,Jordan Evans,2/26/2021,Westminster,5023 Stephine Way,NULL,628-555-0181,1,09:46.0,NULL,1
29210,Devin Peterson,8/24/2021,Everett,7091 Glen Arms Dr.,NULL,162-555-0182,1,09:46.0,NULL,1
29211,Stephanie Ross,12/5/2021,Lynnwood,9318 Hawkridge Terrace,NULL,128-555-0175,1,09:46.0,NULL,1
29212,Jocelyn Gonzales,10/11/2021,Marysville,2348 Fruitwood,NULL,757-555-0163,1,09:46.0,NULL,1
29213,Jodi Luo,9/15/2021,Cliffside,1663 Park Glen Court,NULL,958-555-0116,1,09:46.0,NULL,1
29214,Joseph Martinez,2/15/2021,Westminster,1999 Orangewood Court,NULL,370-555-0118,1,09:46.0,NULL,1
29215,Abigail Barnes,1/9/2022,Corvallis,8674 Marina Vill Pkwy.,NULL,121-555-0184,1,09:46.0,NULL,1
29216,Antonio Wood,1/27/2022,Lebanon,2569 Serrana Ct.,NULL,341-555-0163,1,09:46.0,NULL,1
29217,Alexis Wilson,4/20/2021,Tacoma,8096 Mt. Washington Way,NULL,645-555-0187,1,09:46.0,NULL,1
29218,Brandon Moore,8/30/2021,W. Linn,1911 Almond Avenue,NULL,187-555-0180,1,09:46.0,NULL,1
29219,Darren Arun,1/21/2022,Chula Vista,5137 Napa Court,NULL,160-555-0114,1,09:46.0,NULL,1
29220,Melinda Ramos,8/5/2021,Colma,5867 North Ridge Drive,NULL,204-555-0116,1,09:46.0,NULL,1
29221,Kelly Bennett,7/20/2019,Oakland,666 Lafayette Street,NULL,619-555-0132,1,09:46.0,NULL,1
29222,Evan Perez,7/12/2019,Torrance,8779 Knollview Court,NULL,170-555-0111,1,09:46.0,NULL,1
29223,Angel Phillips,7/28/2019,Bremerton,6387 Balhan Dr.,NULL,939-555-0115,1,09:46.0,NULL,1
29224,Kaylee Bailey,3/5/2021,Concord,6809 El Capitan Lane,NULL,985-555-0144,1,09:46.0,NULL,1
29225,Matthew Lee,7/31/2019,Port Orchard,7086 O St.,NULL,220-555-0158,1,09:46.0,NULL,1
29226,Katherine Lee,7/18/2021,Redmond,6694 Falcon Dr.,NULL,679-555-0126,1,09:46.0,NULL,1
29227,Levi Patel,11/12/2021,Chula Vista,5309 Diane Ct.,NULL,534-555-0178,1,09:46.0,NULL,1
29228,Courtney Campbell,2/18/2021,Newport Beach,5518 Baldwin Dr.,# 215,189-555-0178,1,09:46.0,NULL,1
29229,Lance Moreno,9/7/2021,Cliffside,6682 Fountainhead Ct.,NULL,906-555-0186,1,09:46.0,NULL,1
29230,Kaitlyn Diaz,2/27/2021,Haney,4932 La Jolla,NULL,961-555-0119,1,09:46.0,NULL,1
29231,Brittany Simmons,11/6/2021,Victoria,7378 Fairfield Avenue,NULL,197-555-0115,1,09:46.0,NULL,1
29232,Samantha Simmons,4/1/2021,Milwaukie,2288 Morning Way,NULL,178-555-0186,1,09:46.0,NULL,1
29233,Caitlin Sanders,10/23/2021,Olympia,6820 Willow Pass Dr,NULL,506-555-0115,1,09:46.0,NULL,1
29234,Kevin Lopez,7/9/2021,Daly City,4770 Blue Jay Drive,NULL,934-555-0113,1,09:46.0,NULL,1
29235,Isaiah Rogers,8/16/2021,El Cajon,1007 Cardinet Dr.,NULL,500-555-0133,1,09:46.0,NULL,1
29236,Eric Young,7/9/2019,El Cajon,5738 Bent Tree Lane,NULL,212-555-0155,1,09:46.0,NULL,1
29237,Jennifer Jenkins,7/30/2019,Lakewood,7942 Palms,NULL,257-555-0141,1,09:46.0,NULL,1
29238,Xavier Powell,7/17/2019,Torrance,8004 Broadmoor Ave.,NULL,701-555-0120,1,09:46.0,NULL,1
29239,Samantha Miller,7/22/2019,Torrance,7467 Canyon Road,NULL,666-555-0138,1,09:46.0,NULL,1
29240,Madeline Allen,12/20/2021,Westminster,7207 St. Andrews Way,NULL,666-555-0160,1,09:46.0,NULL,1
29241,Sophia Evans,3/28/2021,Bellingham,3510 Brook Way,NULL,165-555-0114,1,09:46.0,NULL,1
29242,Blake Thomas,7/26/2019,Yakima,2313 B Southampton Rd,NULL,116-555-0151,1,09:46.0,NULL,1
29243,Jared Torres,10/25/2021,Bellflower,6666 Tosca Way,NULL,646-555-0117,1,09:46.0,NULL,1
29244,Eric Ross,1/6/2022,Chula Vista,1519 Birch Bark Road,NULL,837-555-0153,1,09:46.0,NULL,1
29245,Angel Roberts,12/4/2021,Palo Alto,3189 Oakgrove,NULL,352-555-0128,1,09:46.0,NULL,1
29246,Thomas Williams,9/30/2021,San Diego,4566 Magnolia Ave.,NULL,561-555-0188,1,09:46.0,NULL,1
29247,Sara Gray,2/15/2021,Langford,8803 La Mar Ct,NULL,182-555-0192,1,09:46.0,NULL,1
29248,Jonathan Martin,2/15/2021,Redmond,3332 Walnut Blvd.,NULL,220-555-0128,1,09:46.0,NULL,1
29249,Austin Long,2/17/2021,Sedro Woolley,6126 Virgil Street,NULL,412-555-0173,1,09:46.0,NULL,1
29250,Anthony Williams,4/25/2021,Yakima,4051 Show Rd.,NULL,681-555-0164,1,09:46.0,NULL,1
29251,Mandy Zhou,4/3/2021,Beverly Hills,4625 Dos Encinas,NULL,392-555-0163,1,09:46.0,NULL,1
29252,Alex Parker,7/30/2019,Palo Alto,7581 Alaska Dr.,NULL,613-555-0123,1,09:46.0,NULL,1
29253,Savannah Green,6/16/2021,San Francisco,438 Post Road,NULL,426-555-0196,1,09:46.0,NULL,1
29254,Erin Sanchez,7/17/2019,Edmonds,4077 Roxbury Drive,NULL,904-555-0179,1,09:46.0,NULL,1
29255,Kyle Washington,7/1/2019,Torrance,1386 Eastgate,NULL,242-555-0183,1,09:46.0,NULL,1
29256,Noah Harris,3/19/2021,Vancouver,3614 Golf Club Road,NULL,566-555-0114,1,09:46.0,NULL,1
29257,Jeremiah Russell,10/19/2021,Oakland,8984 Brook Way,NULL,393-555-0136,1,09:46.0,NULL,1
29258,Makayla James,7/30/2019,Yakima,7422 Roseann Drive,NULL,151-555-0161,1,09:46.0,NULL,1
29259,Jonathan Davis,10/5/2021,Royal Oak,9217 Juliet Court,NULL,540-555-0150,1,09:46.0,NULL,1
29260,Ricky Carlson,9/10/2021,Colma,3177 Dover Way,NULL,208-555-0112,1,09:46.0,NULL,1
29261,Robert Turner,7/23/2019,San Gabriel,3444 Elkwood Dr.,NULL,827-555-0114,1,09:46.0,NULL,1
29262,Cassie Raje,1/24/2022,Beaverton,1727 The Trees Drive,NULL,827-555-0119,1,09:46.0,NULL,1
29263,Nathan Li,11/28/2021,Beverly Hills,2025 Sunset Meadows,NULL,667-555-0117,1,09:46.0,NULL,1
29264,Riley Brooks,7/11/2019,Coronado,4903 Lemonwood Drive,NULL,999-555-0126,1,09:46.0,NULL,1
29265,Marissa Diaz,7/31/2019,Daly City,6272 Maywood Ln,NULL,390-555-0145,1,09:46.0,NULL,1
29266,Lucas Anderson,4/5/2021,Langford,4332 Listing Ct,NULL,990-555-0111,1,09:46.0,NULL,1
29267,Jordan Perez,7/24/2021,Shawnee,8989 Twincreek Ct.,NULL,394-555-0196,1,09:46.0,NULL,1
29268,Marcus Thomas,2/19/2021,Edmonds,6291 Winter Lane,NULL,169-555-0183,1,09:46.0,NULL,1
29269,Vanessa Griffin,10/5/2021,Lebanon,337 Forest Way,NULL,497-555-0173,1,09:46.0,NULL,1
29270,Carlos Allen,8/25/2021,Spokane,5018 W. Watson Court,NULL,688-555-0171,1,09:46.0,NULL,1
29271,Antonio Henderson,5/11/2021,W. Linn,8763 Lori Dr.,NULL,519-555-0159,1,09:46.0,NULL,1
29272,Alex King,8/26/2021,Bellflower,5992 Leeds Ct.,NULL,140-555-0122,1,09:46.0,NULL,1
29273,Timothy Lopez,8/26/2021,Bellflower,2155 Zartop Street,NULL,137-555-0130,1,09:46.0,NULL,1
29274,Miguel Green,7/5/2019,Lemon Grove,1962 Ferndale Lane,NULL,290-555-0145,1,09:46.0,NULL,1
29275,Taylor Thomas,7/6/2019,Spring Valley,8476 Kingswood Circle,NULL,293-555-0179,1,09:46.0,NULL,1
29276,Sydney Flores,7/14/2019,Puyallup,7948 Rambling Lane,NULL,621-555-0147,1,09:46.0,NULL,1
29277,Samantha Mohamed,3/2/2021,Oak Bay,5331 Buskrik Avenue,NULL,832-555-0138,1,09:46.0,NULL,1
29278,Janet Scott,7/12/2019,Long Beach,2616 Northridge Drive,NULL,422-555-0144,1,09:46.0,NULL,1
29279,Hailey Turner,8/17/2019,Lemon Grove,1218 Trasher Road,NULL,114-555-0115,1,09:46.0,NULL,1
29280,Erin Cook,8/22/2019,Walla Walla,5484 The Trees Dr.,NULL,895-555-0155,1,09:46.0,NULL,1
29281,Charles Anderson,4/25/2020,Vancouver,8446 San Gabriel,NULL,178-555-0112,1,09:46.0,NULL,1
29282,Taylor Jackson,12/30/2021,Sooke,4845 Park Lane Circle,NULL,559-555-0129,1,09:46.0,NULL,1
29283,Jeff Smith,6/1/2021,Concord,6992 Tara St.,NULL,515-555-0100,1,09:46.0,NULL,1
29284,Riley Hughes,12/11/2021,Ballard,240 Crown Court,NULL,842-555-0173,1,09:46.0,NULL,1
29285,Thomas Adams,8/10/2019,Beverly Hills,3862 Citrus Avenue,NULL,475-555-0159,1,09:46.0,NULL,1
29286,Rodney Alvarez,3/24/2021,Cloverdale,5068 N Francisco Way,NULL,1 (11) 500 555-0196,1,09:46.0,NULL,1
29287,Suzanne Lin,1/31/2021,Cloverdale,8221 Anchor Ave.,NULL,1 (11) 500 555-0135,1,09:46.0,NULL,1
29288,Glenn Lin,1/25/2022,Darlinghurst,3494 Radar Blvd,NULL,1 (11) 500 555-0111,1,09:46.0,NULL,1
29289,Devon Raje,4/3/2021,Brisbane,644 North Ranchford,NULL,1 (11) 500 555-0182,1,09:46.0,NULL,1
29290,Troy Garcia,2/12/2021,Goulburn,9772 Mountain View Drive,NULL,1 (11) 500 555-0173,1,09:46.0,NULL,1
29291,Nancy Subram,9/29/2021,Hervey Bay,2320 Wee Donegal,NULL,1 (11) 500 555-0183,1,09:46.0,NULL,1
29292,Diana Dominguez,4/7/2021,Geelong,3931 Scott Street,NULL,1 (11) 500 555-0117,1,09:46.0,NULL,1
29293,Nuan Wu,4/14/2021,Hawthorne,7717 Amador Valley Blvd.,NULL,1 (11) 500 555-0113,1,09:46.0,NULL,1
29294,Allison Cooper,10/28/2021,Townsville,6121 Monetary Way,NULL,1 (11) 500 555-0132,1,09:46.0,NULL,1
29295,Glenn Li,4/29/2021,St. Leonards,3574 East Lake Court,NULL,1 (11) 500 555-0144,1,09:46.0,NULL,1
29296,Nichole Luo,11/5/2021,Sydney,2427 Arnold Dr,NULL,1 (11) 500 555-0110,1,09:46.0,NULL,1
29297,Nina Pal,10/9/2021,Wollongong,3902 Clay Rd.,NULL,1 (11) 500 555-0111,1,09:46.0,NULL,1
29298,Diana Moreno,10/24/2021,Malabar,1889 Carmel Dr,NULL,1 (11) 500 555-0140,1,09:46.0,NULL,1
29299,Bethany Kumar,11/6/2021,Silverwater,4716 Mayhew Way,NULL,1 (11) 500 555-0141,1,09:46.0,NULL,1
29300,Joe Madan,5/27/2021,Brisbane,4665 Military Way E.,NULL,1 (11) 500 555-0157,1,09:46.0,NULL,1
29301,Alvin Nath,4/25/2021,Milsons Point,6231 Sequoia Woods Pl.,NULL,1 (11) 500 555-0124,1,09:46.0,NULL,1
29302,Carolyn Fernandez,5/6/2021,Geelong,5639 Lee Lane,NULL,1 (11) 500 555-0134,1,09:46.0,NULL,1
29303,Arturo Pal,5/23/2021,Seaford,9705 Via Del Sol,NULL,1 (11) 500 555-0172,1,09:46.0,NULL,1
29304,Willie Wang,4/2/2021,Warrnambool,5376 Catanzaro Way,NULL,1 (11) 500 555-0170,1,09:46.0,NULL,1
29305,Beth Alvarez,12/29/2021,Matraville,3407 Pine Dr.,NULL,1 (11) 500 555-0153,1,09:46.0,NULL,1
29306,Rafael Anand,5/16/2021,Cranbourne,3287 Corte Poquito,NULL,1 (11) 500 555-0178,1,09:46.0,NULL,1
29307,Ross Malhotra,1/29/2021,East Brisbane,9862 Ahneita Dr.,NULL,1 (11) 500 555-0152,1,09:46.0,NULL,1
29308,Phillip Vance,5/7/2021,Hobart,7378 Fairfield Avenue,NULL,1 (11) 500 555-0144,1,09:46.0,NULL,1
29309,Rodney Navarro,5/21/2021,Perth,5515 West Boyd Rd,NULL,1 (11) 500 555-0172,1,09:46.0,NULL,1
29310,Armando Gutierrez,5/17/2021,Bendigo,8364 Encinal Place,NULL,1 (11) 500 555-0183,1,09:46.0,NULL,1
29311,Marie Carlson,11/23/2021,Gold Coast,3740 Azalea Avenue,NULL,1 (11) 500 555-0156,1,09:46.0,NULL,1
29312,Colleen She,5/15/2021,Port Macquarie,2556 San Remo Ct,NULL,1 (11) 500 555-0169,1,09:46.0,NULL,1
29313,Jésus Sanz,11/7/2021,Cloverdale,4459 Kingswood Circle,NULL,1 (11) 500 555-0111,1,09:46.0,NULL,1
29314,Meredith Malhotra,11/20/2021,Hawthorne,7539 Shepberry Court,NULL,1 (11) 500 555-0179,1,09:46.0,NULL,1
29315,Jill Gomez,5/10/2021,Lavender Bay,6594 Glen Wood Drive,NULL,1 (11) 500 555-0116,1,09:46.0,NULL,1
29316,Max Romero,5/13/2021,Matraville,"19, rue Surcouf",NULL,1 (11) 500 555-0168,1,09:46.0,NULL,1
29317,James Hill,5/25/2021,Brisbane,19 Winding Lane,NULL,1 (11) 500 555-0116,1,09:46.0,NULL,1
29318,Edgar Perez,5/9/2021,Rhodes,6586 El Rancho Drive,NULL,1 (11) 500 555-0119,1,09:46.0,NULL,1
29319,Alvin Pal,5/2/2021,Rhodes,5323 Stanford St,NULL,1 (11) 500 555-0127,1,09:46.0,NULL,1
29320,Wesley Huang,8/29/2021,Malabar,1760 Lisa Lee Lane,NULL,1 (11) 500 555-0120,1,09:46.0,NULL,1
29321,Roger Zheng,5/25/2021,Rockhampton,8315 Rolando Avenue,NULL,1 (11) 500 555-0163,1,09:46.0,NULL,1
